,listing_id,travel_score
31340,london42759484,1.0
31341,london42766953,1.0
31342,london42767377,2.0
31343,london42767794,1.0
31344,london42769172,2.0
31345,london42769177,1.0
31346,london42769466,1.0
31347,london42777465,1.0
31348,london42777821,3.0
31349,london42777951,2.0
31350,london42781407,1.0
31351,london42781488,4.0
31352,london42784754,1.0
31353,london42784865,1.0
31354,london42788325,2.0
31355,london42792678,1.0
31356,london42799472,2.0
31357,london42802740,3.0
31358,london42802816,1.0
31359,london42804472,1.0
31360,london42806015,1.0
31361,london4280762,1.0
31362,london42807718,1.0
31363,london42808812,2.0
31364,london42821301,3.0
31365,london4282197,2.0
31366,london42823292,1.0
31367,london42826343,1.0
31368,london42828765,3.0
31369,london42833921,1.0
31370,london42836135,1.0
31371,london42837686,2.0
31372,london42846765,1.0
31373,london4284756,3.0
31374,london42853360,2.0
31375,london42855167,1.0
31376,london42868627,1.0
31377,london4286878,2.0
31378,london42869636,1.0
31379,london42871997,2.0
31380,london42872507,2.0
31381,london42876118,2.0
31382,london42888340,1.0
31383,london4288936,1.0
31384,london42890537,2.0
31385,london42912274,1.0
31386,london42920187,1.0
31387,london42921094,1.0
31388,london42922248,1.0
31389,london42922576,2.0
31390,london42933268,1.0
31391,london42937460,1.0
31392,london42940407,3.0
31393,london42940813,2.0
31394,london429444,2.0
31395,london42971431,3.0
31396,london42979082,2.0
31397,london42979440,1.0
31398,london42981586,1.0
31399,london42987707,2.0
31400,london42988713,1.0
31401,london42992540,2.0
31402,london42992684,1.0
31403,london42993463,1.0
31404,london42993488,1.0
31405,london42993500,1.0
31406,london42993508,1.0
31407,london42993513,2.0
31408,london42993532,1.0
31409,london42993589,1.0
31410,london42995063,1.0
31411,london42995279,1.0
31412,london4300467,1.0
31413,london43006795,2.0
31414,london43010480,1.0
31415,london43010803,1.0
31416,london43016404,2.0
31417,london43016990,2.0
31418,london43017179,2.0
31419,london43053320,1.0
31420,london43057201,1.0
31421,london4306630,3.0
31422,london43077298,1.0
31423,london43078294,1.0
31424,london43079797,2.0
31425,london43082265,1.0
31426,london43082534,2.0
31427,london4308636,1.0
31428,london43086554,1.0
31429,london4309179,2.0
31430,london43100677,1.0
31431,london43101745,1.0
31432,london43103900,1.0
31433,london43108576,1.0
31434,london43108860,2.0
31435,london43119273,2.0
31436,london43121446,2.0
31437,london43129,1.0
31438,london43131072,3.0
31439,london43145441,2.0
31440,london4314594,3.0
31441,london43157958,2.0
31442,london43158193,2.0
31443,london43158660,1.0
31444,london43159352,3.0
31445,london4315980,1.0
31446,london43163622,3.0
31447,london4316890,3.0
31448,london43172018,3.0
31449,london43176096,2.0
31450,london43176203,1.0
31451,london43176858,2.0
31452,london43177174,1.0
31453,london43183153,3.0
31454,london43184943,2.0
31455,london43184950,2.0
31456,london43184964,2.0
31457,london43184975,2.0
31458,london43202,1.0
31459,london4321339,2.0
31460,london43220281,2.0
31461,london43222545,2.0
31462,london43244269,1.0
31463,london4326511,1.0
31464,london43267855,3.0
31465,london4329946,4.0
31466,london43310915,1.0
31467,london43323581,2.0
31468,london43334635,1.0
31469,london43339768,1.0
31470,london43348457,2.0
31471,london43356697,3.0
31472,london43361292,1.0
31473,london43378787,2.0
31474,london43386374,1.0
31475,london43395410,1.0
31476,london43407985,1.0
31477,london43409282,2.0
31478,london43409485,2.0
31479,london43414526,1.0
31480,london43416548,1.0
31481,london43418863,1.0
31482,london43419011,1.0
31483,london4342312,2.0
31484,london43439421,2.0
31485,london43439608,4.0
31486,london43448624,2.0
31487,london43459577,3.0
31488,london43462718,1.0
31489,london43465480,1.0
31490,london43466699,2.0
31491,london43471874,1.0
31492,london43472551,3.0
31493,london43472600,3.0
31494,london43475902,1.0
31495,london43477060,2.0
31496,london43482807,2.0
31497,london43488003,1.0
31498,london43493328,1.0
31499,london43493902,2.0
31500,london43502985,2.0
31501,london43503760,2.0
31502,london43534902,3.0
31503,london43550406,1.0
31504,london43551242,1.0
31505,london43556558,1.0
31506,london435600,2.0
31507,london4356007,1.0
31508,london43568485,3.0
31509,london4357955,2.0
31510,london4359155,2.0
31511,london43593029,1.0
31512,london43596592,3.0
31513,london43607740,1.0
31514,london4361078,2.0
31515,london43620285,1.0
31516,london43620789,1.0
31517,london43623489,1.0
31518,london43624501,1.0
31519,london436257,2.0
31520,london43651314,1.0
31521,london43658296,2.0
31522,london43659491,1.0
31523,london43661105,3.0
31524,london4367144,1.0
31525,london43684782,1.0
31526,london43686266,2.0
31527,london43688260,1.0
31528,london43688631,1.0
31529,london4369078,2.0
31530,london43702785,1.0
31531,london43712988,2.0
31532,london43714441,2.0
31533,london43715457,1.0
31534,london43732654,1.0
31535,london43734475,2.0
31536,london43735130,3.0
31537,london43735169,2.0
31538,london43735189,2.0
31539,london43735208,2.0
31540,london43735254,2.0
31541,london43735257,2.0
31542,london43735271,3.0
31543,london43735272,2.0
31544,london43736332,1.0
31545,london43737218,2.0
31546,london4374935,1.0
31547,london43750583,1.0
31548,london43751716,1.0
31549,london43757790,1.0
31550,london43759909,2.0
31551,london43760702,2.0
31552,london4376312,1.0
31553,london43764120,1.0
31554,london43767096,2.0
31555,london437722,4.0
31556,london4377758,1.0
31557,london43784637,3.0
31558,london43798318,3.0
31559,london43810362,2.0
31560,london43812356,1.0
31561,london43814279,1.0
31562,london43815174,2.0
31563,london43816939,1.0
31564,london43826914,2.0
31565,london43840748,1.0
31566,london43840928,3.0
31567,london43843313,1.0
31568,london43848117,1.0
31569,london43848920,1.0
31570,london438531,3.0
31571,london43855477,1.0
31572,london43857402,2.0
31573,london438577,1.0
31574,london43858033,2.0
31575,london4386852,2.0
31576,london43869716,1.0
31577,london43877608,2.0
31578,london43880057,1.0
31579,london43880411,3.0
31580,london43880917,3.0
31581,london43882234,2.0
31582,london43884357,2.0
31583,london43888185,2.0
31584,london43891187,1.0
31585,london4390181,1.0
31586,london43903803,1.0
31587,london43905909,1.0
31588,london43907378,2.0
31589,london43907890,4.0
31590,london43908226,1.0
31591,london4391345,2.0
31592,london43922474,2.0
31593,london43922876,1.0
31594,london43925048,1.0
31595,london43925584,3.0
31596,london4392811,2.0
31597,london43935908,3.0
31598,london439489,2.0
31599,london43954373,3.0
31600,london43958036,2.0
31601,london43975144,2.0
31602,london43975634,1.0
31603,london43977461,1.0
31604,london43977741,2.0
31605,london43979800,1.0
31606,london43982624,1.0
31607,london43985549,1.0
31608,london43985955,1.0
31609,london4399587,1.0
31610,london43997903,1.0
31611,london4400007,2.0
31612,london4400113,2.0
31613,london44008328,2.0
31614,london44010129,1.0
31615,london44010896,1.0
31616,london44018038,1.0
31617,london44019130,1.0
31618,london44028627,2.0
31619,london44029426,1.0
31620,london44039080,1.0
31621,london44047453,1.0
31622,london44047677,1.0
31623,london44048209,1.0
31624,london44048302,1.0
31625,london44050348,3.0
31626,london44055523,3.0
31627,london44057731,3.0
31628,london44059930,1.0
31629,london44060332,1.0
31630,london44062818,2.0
31631,london44069529,1.0
31632,london44070306,1.0
31633,london44075107,1.0
31634,london4407781,3.0
31635,london44078735,1.0
31636,london44079078,3.0
31637,london44084520,1.0
31638,london44086465,1.0
31639,london4408750,1.0
31640,london44087519,2.0
31641,london44093771,3.0
31642,london44094811,2.0
31643,london44097869,2.0
31644,london44098043,3.0
31645,london44098073,2.0
31646,london44098768,3.0
31647,london44099324,2.0
31648,london44100862,2.0
31649,london44101526,1.0
31650,london4410918,3.0
31651,london44109568,1.0
31652,london44112763,1.0
31653,london44113371,1.0
31654,london44114277,1.0
31655,london44114649,1.0
31656,london44115174,1.0
31657,london44115951,1.0
31658,london44117070,3.0
31659,london44127966,2.0
31660,london44128422,1.0
31661,london44129122,1.0
31662,london44133294,1.0
31663,london44136415,3.0
31664,london44136456,2.0
31665,london44143261,2.0
31666,london44144543,1.0
31667,london44145905,3.0
31668,london44147995,1.0
31669,london44151478,3.0
31670,london44162299,2.0
31671,london44164191,3.0
31672,london44164223,1.0
31673,london44164243,2.0
31674,london44164832,2.0
31675,london44164918,2.0
31676,london44164954,1.0
31677,london44165023,2.0
31678,london44165274,2.0
31679,london44173215,2.0
31680,london44181589,2.0
31681,london44184618,3.0
31682,london44188163,2.0
31683,london44199128,1.0
31684,london44201268,3.0
31685,london4420247,2.0
31686,london4420274,4.0
31687,london44203195,1.0
31688,london44203526,3.0
31689,london4420585,2.0
31690,london44208861,2.0
31691,london4420915,1.0
31692,london44210276,3.0
31693,london44221589,1.0
31694,london44223483,1.0
31695,london44223616,2.0
31696,london44224603,1.0
31697,london44225055,2.0
31698,london44225717,2.0
31699,london44228230,1.0
31700,london44229426,2.0
31701,london4423265,2.0
31702,london44233409,3.0
31703,london44241839,1.0
31704,london44243761,3.0
31705,london44244021,1.0
31706,london44244503,4.0
31707,london44244557,2.0
31708,london442457,2.0
31709,london44245962,1.0
31710,london44247046,2.0
31711,london44250767,1.0
31712,london4425451,2.0
31713,london44256399,1.0
31714,london44259455,1.0
31715,london44260329,1.0
31716,london4426290,1.0
31717,london44271530,4.0
31718,london4427215,1.0
31719,london4427222,1.0
31720,london44272555,2.0
31721,london44273549,3.0
31722,london44273962,2.0
31723,london44275069,2.0
31724,london44276460,1.0
31725,london44280029,1.0
31726,london44280167,1.0
31727,london44285952,2.0
31728,london44287270,3.0
31729,london4428745,1.0
31730,london44289295,2.0
31731,london4429033,2.0
31732,london44290704,1.0
31733,london4429508,2.0
31734,london4429525,1.0
31735,london44298254,1.0
31736,london442992,2.0
31737,london4429966,2.0
31738,london442999,1.0
31739,london44301152,2.0
31740,london44304745,1.0
31741,london44305120,2.0
31742,london44309277,3.0
31743,london44310801,1.0
31744,london44311839,1.0
31745,london44312812,4.0
31746,london44312977,2.0
31747,london44317208,1.0
31748,london44317281,1.0
31749,london44317390,1.0
31750,london44317580,1.0
31751,london44320873,1.0
31752,london443263,1.0
31753,london44332901,1.0
31754,london44335205,1.0
31755,london44340127,2.0
31756,london44345448,2.0
31757,london44348751,2.0
31758,london4435092,2.0
31759,london44373476,1.0
31760,london44385021,2.0
31761,london44388678,2.0
31762,london44389001,1.0
31763,london4439308,2.0
31764,london44398357,1.0
31765,london44398509,2.0
31766,london44399104,2.0
31767,london44399762,1.0
31768,london44401630,1.0
31769,london44401791,1.0
31770,london44401822,1.0
31771,london44417225,2.0
31772,london44422044,1.0
31773,london44424236,1.0
31774,london44425243,1.0
31775,london44426879,3.0
31776,london44428146,3.0
31777,london44428435,1.0
31778,london44429466,1.0
31779,london44440756,1.0
31780,london44443289,1.0
31781,london44443438,1.0
31782,london44443627,1.0
31783,london44443638,1.0
31784,london44444139,1.0
31785,london44444274,2.0
31786,london44446409,2.0
31787,london44448927,1.0
31788,london44452904,3.0
31789,london44453468,1.0
31790,london44460051,1.0
31791,london44461671,1.0
31792,london44461770,2.0
31793,london44467759,1.0
31794,london44469620,1.0
31795,london44470079,1.0
31796,london44472412,1.0
31797,london44472621,1.0
31798,london44477773,2.0
31799,london44484724,2.0
31800,london44484915,2.0
31801,london44485866,2.0
31802,london44489519,1.0
31803,london44496673,1.0
31804,london44512702,4.0
31805,london44516827,1.0
31806,london44518114,1.0
31807,london44527209,1.0
31808,london44529125,1.0
31809,london44531350,1.0
31810,london4453486,2.0
31811,london44536698,2.0
31812,london44536792,2.0
31813,london44544626,2.0
31814,london44544807,2.0
31815,london44545198,2.0
31816,london44553316,1.0
31817,london44556328,1.0
31818,london44558242,1.0
31819,london44562469,1.0
31820,london4456570,1.0
31821,london44566112,1.0
31822,london44567165,1.0
31823,london44569361,1.0
31824,london44570028,1.0
31825,london44573841,2.0
31826,london44583875,2.0
31827,london44583889,2.0
31828,london44583982,2.0
31829,london44587631,1.0
31830,london44589065,1.0
31831,london44590483,1.0
31832,london44592116,2.0
31833,london44596747,2.0
31834,london44598099,3.0
31835,london44600832,3.0
31836,london44606671,1.0
31837,london44606772,3.0
31838,london4461560,1.0
31839,london4461618,1.0
31840,london44616548,2.0
31841,london44626844,1.0
31842,london44630273,2.0
31843,london44632777,1.0
31844,london44636627,2.0
31845,london44638795,1.0
31846,london44640381,3.0
31847,london44641229,1.0
31848,london44642407,1.0
31849,london44644658,1.0
31850,london44652702,3.0
31851,london44653221,3.0
31852,london44655569,3.0
31853,london44656035,1.0
31854,london44658757,2.0
31855,london44659300,1.0
31856,london44659434,3.0
31857,london44659512,2.0
31858,london44659900,1.0
31859,london44660694,1.0
31860,london44660915,2.0
31861,london44673024,1.0
31862,london44678381,3.0
31863,london44678509,2.0
31864,london44678900,3.0
31865,london44683225,1.0
31866,london44689503,1.0
31867,london446900,2.0
31868,london44690375,1.0
31869,london44692538,2.0
31870,london44695407,3.0
31871,london44696103,3.0
31872,london44697892,1.0
31873,london44698576,3.0
31874,london4469988,1.0
31875,london44700395,2.0
31876,london44700718,2.0
31877,london44704385,2.0
31878,london447223,1.0
31879,london44729166,2.0
31880,london44732052,2.0
31881,london44734801,1.0
31882,london44734906,2.0
31883,london4473571,1.0
31884,london44741222,3.0
31885,london44742446,2.0
31886,london44753861,1.0
31887,london4477638,1.0
31888,london4478603,2.0
31889,london44791564,3.0
31890,london4479726,2.0
31891,london4482189,2.0
31892,london44832749,2.0
31893,london44845082,1.0
31894,london44849243,2.0
31895,london44851938,1.0
31896,london44852567,2.0
31897,london4487191,1.0
31898,london44873266,1.0
31899,london4488724,3.0
31900,london44890747,1.0
31901,london44897211,2.0
31902,london44901442,1.0
31903,london44925002,2.0
31904,london44929682,2.0
31905,london44930502,2.0
31906,london44944231,3.0
31907,london44944567,2.0
31908,london44949924,1.0
31909,london4496512,3.0
31910,london4496556,2.0
31911,london4498721,1.0
31912,london44993963,2.0
31913,london44998871,1.0
31914,london44999552,1.0
31915,london45005867,1.0
31916,london45006689,1.0
31917,london45006831,2.0
31918,london45008485,2.0
31919,london45009406,2.0
31920,london450314,1.0
31921,london45043114,2.0
31922,london45048820,2.0
31923,london45051261,2.0
31924,london45058673,1.0
31925,london45061445,1.0
31926,london45061531,2.0
31927,london4506257,2.0
31928,london45062718,1.0
31929,london45063035,3.0
31930,london45063091,3.0
31931,london45063218,3.0
31932,london4506477,1.0
31933,london45064897,2.0
31934,london45067559,2.0
31935,london45071222,2.0
31936,london45071287,2.0
31937,london45071302,2.0
31938,london45073431,3.0
31939,london45074131,1.0
31940,london45076272,3.0
31941,london45077246,1.0
31942,london45084351,2.0
31943,london45088266,1.0
31944,london45095202,2.0
31945,london45096573,1.0
31946,london45097085,1.0
31947,london45097159,2.0
31948,london45097551,1.0
31949,london45101974,2.0
31950,london45102139,1.0
31951,london45113916,1.0
31952,london45116227,2.0
31953,london45118821,1.0
31954,london45118890,3.0
31955,london45119914,1.0
31956,london4512702,2.0
31957,london45132735,1.0
31958,london45134789,1.0
31959,london45137388,2.0
31960,london45139331,1.0
31961,london45142150,2.0
31962,london45146660,2.0
31963,london45148531,2.0
31964,london45155419,1.0
31965,london45156918,2.0
31966,london45159397,2.0
31967,london45166670,2.0
31968,london45167841,3.0
31969,london45168,3.0
31970,london45169070,1.0
31971,london45169499,3.0
31972,london45173307,1.0
31973,london45173442,2.0
31974,london45174300,1.0
31975,london45174505,1.0
31976,london45175407,2.0
31977,london45176647,3.0
31978,london45186028,2.0
31979,london45186831,1.0
31980,london45188809,1.0
31981,london45191280,1.0
31982,london45199545,1.0
